,Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
858,29,859,092.0 048.0,19-4903NS-HY-060-0700-09200480-0010A-7,10,13.64,33.49,,25.095,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.0,13.64,13.64,33.49,25.09,286.0,0.02,,,,,,,,,,10,,,,,,,,
859,29,860,092.0 048.0,19-4903NS-HY-060-0700-09200480-0020A-7,20,13.57,33.49,,25.11,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.0,13.57,13.57,33.49,25.11,284.9,0.05,,,,,,,,,,20,,,,,,,,
860,29,861,092.0 048.0,19-4903NS-HY-060-0700-09200480-0025A-3,25,13.52,33.49,,25.12,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,25.0,13.52,13.52,33.49,25.12,284.0,0.07,,,,,,,,,,25,,,,,,,,
861,29,862,092.0 048.0,19-4903NS-HY-060-0700-09200480-0030A-7,30,13.51,33.521,,25.146,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.0,13.51,13.51,33.521,25.14,281.7,0.08,,,,,,,,,,30,,,,,,,,
862,29,863,092.0 048.0,19-4903NS-HY-060-0700-09200480-0046A-3,46,13.48,33.6,,25.214,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,46.0,13.48,13.47,33.6,25.21,275.7,0.13,,,,,,,,,,46,,,,,,,,
863,29,864,092.0 048.0,19-4903NS-HY-060-0700-09200480-0050A-7,50,13.49,33.587,,25.202,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.0,13.49,13.48,33.587,25.2,276.9,0.14,,,,,,,,,,50,,,,,,,,
864,29,865,092.0 048.0,19-4903NS-HY-060-0700-09200480-0070A-3,70,13.52,33.51,,25.137,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,70.0,13.52,13.51,33.51,25.13,283.7,0.19,,,,,,,,,,70,,,,,,,,
865,29,866,092.0 048.0,19-4903NS-HY-060-0700-09200480-0075A-7,75,13.46,33.516,,25.154,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.0,13.46,13.45,33.516,25.15,282.2,0.21,,,,,,,,,,75,,,,,,,,
866,29,867,092.0 048.0,19-4903NS-HY-060-0700-09200480-0092A-3,92,13.06,33.48,,25.207,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,92.0,13.06,13.05,33.48,25.2,277.6,0.25,,,,,,,,,,92,,,,,,,,
867,29,868,092.0 048.0,19-4903NS-HY-060-0700-09200480-0100A-7,100,12.56,33.489,,25.312,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0,12.56,12.55,33.489,25.31,267.7,0.28,,,,,,,,,,100,,,,,,,,
868,29,869,092.0 048.0,19-4903NS-HY-060-0700-09200480-0125A-7,125,10.93,33.574,,25.681,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0,10.93,10.91,33.574,25.68,232.9,0.34,,,,,,,,,,126,,,,,,,,
869,29,870,092.0 048.0,19-4903NS-HY-060-0700-09200480-0136A-3,136,10.18,33.64,,25.863,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,136.0,10.18,10.16,33.64,25.86,215.7,0.36,,,,,,,,,,137,,,,,,,,
870,29,871,092.0 048.0,19-4903NS-HY-060-0700-09200480-0150A-7,150,9.79,33.723,,25.993,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0,9.79,9.77,33.723,25.99,203.5,0.39,,,,,,,,,,151,,,,,,,,
871,29,872,092.0 048.0,19-4903NS-HY-060-0700-09200480-0180A-3,180,9.31,33.89,,26.203,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,180.0,9.31,9.29,33.89,26.2,184.1,0.45,,,,,,,,,,181,,,,,,,,
872,29,873,092.0 048.0,19-4903NS-HY-060-0700-09200480-0200A-7,200,8.87,33.961,,26.329,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0,8.87,8.85,33.961,26.32,172.4,0.49,,,,,,,,,,201,,,,,,,,
873,29,874,092.0 048.0,19-4903NS-HY-060-0700-09200480-0250A-7,250,7.87,34.09,,26.582,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0,7.87,7.84,34.09,26.58,148.9,0.57,,,,,,,,,,251,,,,,,,,
874,29,875,092.0 048.0,19-4903NS-HY-060-0700-09200480-0279A-3,279,7.36,34.13,,26.687,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,279.0,7.36,7.33,34.13,26.68,139.2,0.61,,,,,,,,,,281,,,,,,,,
875,29,876,092.0 048.0,19-4903NS-HY-060-0700-09200480-0300A-7,300,7.15,34.154,,26.736,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0,7.15,7.12,34.154,26.73,134.8,0.64,,,,,,,,,,302,,,,,,,,
876,29,877,092.0 048.0,19-4903NS-HY-060-0700-09200480-0381A-3,381,6.63,34.2,,26.844,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,381.0,6.63,6.6,34.2,26.84,125.5,0.74,,,,,,,,,,383,,,,,,,,
877,29,878,092.0 048.0,19-4903NS-HY-060-0700-09200480-0400A-7,400,6.56,34.203,,26.855,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0,6.56,6.52,34.203,26.85,124.6,0.77,,,,,,,,,,403,,,,,,,,
878,29,879,092.0 048.0,19-4903NS-HY-060-0700-09200480-0500A-7,500,6.2,34.223,,26.919,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0,6.2,6.16,34.223,26.91,119.7,0.89,,,,,,,,,,503,,,,,,,,
879,29,880,092.0 048.0,19-4903NS-HY-060-0700-09200480-0582A-3,582,5.9,34.24,,26.971,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,582.0,5.9,5.85,34.24,26.97,115.6,0.99,,,,,,,,,,586,,,,,,,,
880,30,881,092.0 058.0,19-4903NS-HY-060-1336-09200580-0000B-3,0,13.2,33.49,,25.184,,,,3,1.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.0,13.2,13.2,33.49,25.18,277.3,0.0,,,,,,,,,,0,,,,,,,,
881,30,882,092.0 058.0,19-4903NS-HY-060-1336-09200580-0009A-3,9,13.26,33.49,,25.172,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9.0,13.26,13.26,33.49,25.17,278.6,0.02,,,,,,,,,,9,,,,,,,,
882,30,883,092.0 058.0,19-4903NS-HY-060-1336-09200580-0010A-7,10,13.26,33.492,,25.174,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.0,13.26,13.26,33.492,25.17,278.5,0.02,,,,,,,,,,10,,,,,,,,
883,30,884,092.0 058.0,19-4903NS-HY-060-1336-09200580-0020A-7,20,13.16,33.517,,25.214,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.0,13.16,13.16,33.517,25.21,275.0,0.05,,,,,,,,,,20,,,,,,,,
884,30,885,092.0 058.0,19-4903NS-HY-060-1336-09200580-0026A-3,26,13.65,33.52,,25.117,,,,3,2.0,8.0,2.0,,9,9,8.0,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,26.0,13.65,,33.52,,,0.07,,,,,,,,,,26,,,,,,,,
885,30,886,092.0 058.0,19-4903NS-HY-060-1336-09200580-0030A-7,30,12.96,33.544,,25.274,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.0,12.96,12.96,33.544,25.27,269.5,0.08,,,,,,,,,,30,,,,,,,,
886,30,887,092.0 058.0,19-4903NS-HY-060-1336-09200580-0049A-3,49,12.28,33.6,,25.45,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,49.0,12.28,12.27,33.6,25.45,253.2,0.13,,,,,,,,,,49,,,,,,,,
887,30,888,092.0 058.0,19-4903NS-HY-060-1336-09200580-0050A-7,50,12.23,33.601,,25.461,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.0,12.23,12.22,33.601,25.46,252.2,0.13,,,,,,,,,,50,,,,,,,,
888,30,889,092.0 058.0,19-4903NS-HY-060-1336-09200580-0075A-3,75,10.87,33.62,,25.726,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.0,10.87,10.86,33.62,25.72,227.5,0.19,,,,,,,,,,75,,,,,,,,
889,30,890,092.0 058.0,19-4903NS-HY-060-1336-09200580-0100A-7,100,10.16,33.62,,25.85,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0,10.16,10.15,33.62,25.85,216.2,0.25,,,,,,,,,,101,,,,,,,,
890,30,891,092.0 058.0,19-4903NS-HY-060-1336-09200580-0102A-3,102,10.12,33.62,,25.857,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,102.0,10.12,10.11,33.62,25.85,215.6,0.25,,,,,,,,,,103,,,,,,,,
891,30,892,092.0 058.0,19-4903NS-HY-060-1336-09200580-0125A-7,125,9.8,33.721,,25.99,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0,9.8,9.79,33.721,25.99,203.4,0.3,,,,,,,,,,126,,,,,,,,
892,30,893,092.0 058.0,19-4903NS-HY-060-1336-09200580-0150A-7,150,9.53,33.849,,26.135,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0,9.53,9.51,33.849,26.13,190.1,0.35,,,,,,,,,,151,,,,,,,,
893,30,894,092.0 058.0,19-4903NS-HY-060-1336-09200580-0152A-3,152,9.51,33.86,,26.146,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,152.0,9.51,9.49,33.86,26.14,189.0,0.35,,,,,,,,,,153,,,,,,,,
894,30,895,092.0 058.0,19-4903NS-HY-060-1336-09200580-0200A-7,200,8.61,33.947,,26.358,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0,8.61,8.59,33.947,26.35,169.5,0.44,,,,,,,,,,201,,,,,,,,
895,30,896,092.0 058.0,19-4903NS-HY-060-1336-09200580-0203A-3,203,8.55,33.95,,26.37,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,203.0,8.55,8.53,33.95,26.37,168.5,0.44,,,,,,,,,,204,,,,,,,,
896,30,897,092.0 058.0,19-4903NS-HY-060-1336-09200580-0250A-7,250,7.82,34.05,,26.558,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0,7.82,7.8,34.05,26.55,151.2,0.52,,,,,,,,,,251,,,,,,,,
897,30,898,092.0 058.0,19-4903NS-HY-060-1336-09200580-0300A-7,300,7.2,34.131,,26.711,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0,7.2,7.17,34.131,26.71,137.2,0.59,,,,,,,,,,302,,,,,,,,
898,30,899,092.0 058.0,19-4903NS-HY-060-1336-09200580-0307A-3,307,7.13,34.14,,26.728,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,307.0,7.13,7.1,34.14,26.72,135.7,0.6,,,,,,,,,,309,,,,,,,,
899,30,900,092.0 058.0,19-4903NS-HY-060-1336-09200580-0400A-7,400,6.48,34.091,,26.777,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0,6.48,6.44,34.091,26.77,131.9,0.72,,,,,,,,,,403,,,,,,,,
900,30,901,092.0 058.0,19-4903NS-HY-060-1336-09200580-0409A-3,409,6.44,34.09,,26.782,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,409.0,6.44,6.4,34.09,26.78,131.5,0.74,,,,,,,,,,412,,,,,,,,
901,30,902,092.0 058.0,19-4903NS-HY-060-1336-09200580-0500A-7,500,6.04,34.161,,26.89,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0,6.04,6.0,34.161,26.89,122.2,0.85,,,,,,,,,,503,,,,,,,,
902,30,903,092.0 058.0,19-4903NS-HY-060-1336-09200580-0600A-7,600,5.68,34.274,,27.025,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0,5.68,5.63,34.274,27.02,110.4,0.97,,,,,,,,,,604,,,,,,,,
903,30,904,092.0 058.0,19-4903NS-HY-060-1336-09200580-0612A-3,612,5.64,34.29,,27.043,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,612.0,5.64,5.59,34.29,27.04,108.9,0.98,,,,,,,,,,616,,,,,,,,
904,30,905,092.0 058.0,19-4903NS-HY-060-1336-09200580-0700A-7,700,5.25,34.328,,27.12,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0,5.25,5.19,34.328,27.12,102.1,1.07,,,,,,,,,,705,,,,,,,,
905,30,906,092.0 058.0,19-4903NS-HY-060-1336-09200580-0800A-7,800,4.83,34.373,,27.205,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0,4.83,4.77,34.373,27.2,94.6,1.17,,,,,,,,,,806,,,,,,,,
906,30,907,092.0 058.0,19-4903NS-HY-060-1336-09200580-0900A-7,900,4.42,34.422,,27.29,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0,4.42,4.35,34.422,27.29,86.9,1.26,,,,,,,,,,907,,,,,,,,
907,30,908,092.0 058.0,19-4903NS-HY-060-1336-09200580-0917A-3,917,4.35,34.43,,27.304,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,917.0,4.35,4.28,34.43,27.3,85.6,1.28,,,,,,,,,,924,,,,,,,,
908,30,909,092.0 058.0,19-4903NS-HY-060-1336-09200580-1000A-7,1000,4.11,,,,,,,7,2.0,,,9.0,9,9,9.0,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.0,4.11,,,,,,,,,,,,,,,1010,,,,,,,,
909,30,910,092.0 058.0,19-4903NS-HY-060-1336-09200580-1100A-7,1100,3.83,,,,,,,7,2.0,,,9.0,9,9,9.0,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.0,3.83,,,,,,,,,,,,,,,1111,,,,,,,,
910,30,911,092.0 058.0,19-4903NS-HY-060-1336-09200580-1200A-7,1200,3.54,,,,,,,7,2.0,,,9.0,9,9,9.0,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1200.0,3.54,,,,,,,,,,,,,,,1212,,,,,,,,
911,30,912,092.0 058.0,19-4903NS-HY-060-1336-09200580-1263A-3,1263,3.36,34.65,,27.581,,,,3,2.0,,2.0,8.0,9,9,8.0,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1263.0,3.36,,34.65,,,,,,,,,,,,,1276,,,,,,,,
912,31,913,092.0 068.0,19-4903NS-HY-060-2012-09200680-0000B-3,0,13.65,33.51,,25.109,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.0,13.65,13.65,33.51,25.1,284.4,0.0,,,,,,,,,,0,,,,,,,,
913,31,914,092.0 068.0,19-4903NS-HY-060-2012-09200680-0008A-3,8,13.71,33.49,,25.081,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,8.0,13.71,13.71,33.49,25.08,287.3,0.02,,,,,,,,,,8,,,,,,,,
914,31,915,092.0 068.0,19-4903NS-HY-060-2012-09200680-0010A-7,10,13.71,33.48,,25.073,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.0,13.71,13.71,33.48,25.07,288.1,0.02,,,,,,,,,,10,,,,,,,,
915,31,916,092.0 068.0,19-4903NS-HY-060-2012-09200680-0020A-7,20,13.68,33.433,,25.043,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.0,13.68,13.68,33.433,25.04,291.2,0.05,,,,,,,,,,20,,,,,,,,
916,31,917,092.0 068.0,19-4903NS-HY-060-2012-09200680-0023A-3,23,13.67,33.42,,25.036,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,23.0,13.67,13.67,33.42,25.03,292.0,0.06,,,,,,,,,,23,,,,,,,,
917,31,918,092.0 068.0,19-4903NS-HY-060-2012-09200680-0030A-7,30,13.69,33.427,,25.037,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.0,13.69,13.69,33.427,25.03,292.1,0.08,,,,,,,,,,30,,,,,,,,
918,31,919,092.0 068.0,19-4903NS-HY-060-2012-09200680-0044A-3,44,13.72,33.44,,25.041,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,44.0,13.72,13.71,33.44,25.04,292.1,0.12,,,,,,,,,,44,,,,,,,,
919,31,920,092.0 068.0,19-4903NS-HY-060-2012-09200680-0050A-7,50,13.55,33.436,,25.073,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.0,13.55,13.54,33.436,25.07,289.2,0.14,,,,,,,,,,50,,,,,,,,
920,31,921,092.0 068.0,19-4903NS-HY-060-2012-09200680-0068A-3,68,12.79,33.4,,25.197,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,68.0,12.79,12.78,33.4,25.19,277.8,0.19,,,,,,,,,,68,,,,,,,,
921,31,922,092.0 068.0,19-4903NS-HY-060-2012-09200680-0075A-7,75,12.42,33.368,,25.244,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.0,12.42,12.41,33.368,25.24,273.5,0.21,,,,,,,,,,75,,,,,,,,
922,31,923,092.0 068.0,19-4903NS-HY-060-2012-09200680-0092A-3,92,11.52,33.3,,25.361,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,92.0,11.52,11.51,33.3,25.36,262.7,0.26,,,,,,,,,,92,,,,,,,,
923,31,924,092.0 068.0,19-4903NS-HY-060-2012-09200680-0100A-7,100,11.16,33.291,,25.419,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0,11.16,11.15,33.291,25.41,257.3,0.28,,,,,,,,,,100,,,,,,,,
924,31,925,092.0 068.0,19-4903NS-HY-060-2012-09200680-0125A-7,125,10.18,33.333,,25.623,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0,10.18,10.17,33.333,25.62,238.2,0.34,,,,,,,,,,126,,,,,,,,
925,31,926,092.0 068.0,19-4903NS-HY-060-2012-09200680-0139A-3,139,9.74,33.4,,25.749,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,139.0,9.74,9.72,33.4,25.74,226.4,0.37,,,,,,,,,,140,,,,,,,,
926,31,927,092.0 068.0,19-4903NS-HY-060-2012-09200680-0150A-7,150,9.46,33.494,,25.868,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0,9.46,9.44,33.494,25.86,215.3,0.4,,,,,,,,,,151,,,,,,,,
927,31,928,092.0 068.0,19-4903NS-HY-060-2012-09200680-0184A-3,184,8.76,33.8,,26.219,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,184.0,8.76,8.74,33.8,26.21,182.4,0.46,,,,,,,,,,185,,,,,,,,
928,31,929,092.0 068.0,19-4903NS-HY-060-2012-09200680-0200A-7,200,8.5,33.865,,26.311,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0,8.5,8.48,33.865,26.31,174.0,0.49,,,,,,,,,,201,,,,,,,,
929,31,930,092.0 068.0,19-4903NS-HY-060-2012-09200680-0250A-7,250,7.8,33.977,,26.504,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0,7.8,7.78,33.977,26.5,156.3,0.57,,,,,,,,,,251,,,,,,,,
930,31,931,092.0 068.0,19-4903NS-HY-060-2012-09200680-0276A-3,276,7.51,33.98,,26.548,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,276.0,7.51,7.48,33.98,26.54,152.4,0.61,,,,,,,,,,278,,,,,,,,
931,31,932,092.0 068.0,19-4903NS-HY-060-2012-09200680-0300A-7,300,7.19,34.011,,26.618,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0,7.19,7.16,34.011,26.61,146.0,0.65,,,,,,,,,,302,,,,,,,,
932,31,933,092.0 068.0,19-4903NS-HY-060-2012-09200680-0366A-3,366,6.45,34.09,,26.78,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,366.0,6.45,6.42,34.09,26.78,131.1,0.74,,,,,,,,,,368,,,,,,,,
933,31,934,092.0 068.0,19-4903NS-HY-060-2012-09200680-0400A-7,400,6.39,34.154,,26.839,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0,6.39,6.35,34.154,26.83,126.0,0.79,,,,,,,,,,403,,,,,,,,
934,31,935,092.0 068.0,19-4903NS-HY-060-2012-09200680-0500A-7,500,6.23,34.299,,26.975,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0,6.23,6.19,34.299,26.97,114.5,0.91,,,,,,,,,,503,,,,,,,,
935,31,936,092.0 068.0,19-4903NS-HY-060-2012-09200680-0532A-3,532,6.18,34.33,,27.007,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,532.0,6.18,6.13,34.33,27.0,111.9,0.94,,,,,,,,,,536,,,,,,,,
936,31,937,092.0 068.0,19-4903NS-HY-060-2012-09200680-0600A-7,600,5.83,34.382,,27.092,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0,5.83,5.78,34.382,27.09,104.4,1.02,,,,,,,,,,604,,,,,,,,
937,31,938,092.0 068.0,19-4903NS-HY-060-2012-09200680-0700A-7,700,5.26,34.431,,27.201,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0,5.26,5.2,34.431,27.2,94.6,1.12,,,,,,,,,,705,,,,,,,,
938,31,939,092.0 068.0,19-4903NS-HY-060-2012-09200680-0789A-3,789,4.71,34.45,,27.279,,,,3,2.0,,2.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,789.0,4.71,4.65,34.45,27.27,87.3,1.2,,,,,,,,,,795,,,,,,,,
939,31,940,092.0 068.0,19-4903NS-HY-060-2012-09200680-0800A-7,800,4.67,34.448,,27.282,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0,4.67,4.61,34.448,27.28,87.1,1.21,,,,,,,,,,806,,,,,,,,
940,31,941,092.0 068.0,19-4903NS-HY-060-2012-09200680-0900A-7,900,4.35,34.43,,27.303,,,,7,2.0,,3.0,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0,4.35,4.28,34.43,27.3,85.4,1.29,,,,,,,,,,907,,,,,,,,
